"","Openness","Conscientiousness","Extraversion","Agreeableness","Neuroticism","BMissing","CMissing","Attrition","Age","Gender","Education"
"4074",2.75,4.75,2.75,2.75,2.5,0,0,0,66,1,1
"4075",2.25,4.5,3.5,4.5,1.5,0,0,0,66,0,0
"4076",3.25,4,4.25,2.5,2.5,0,0,0,66,0,1
"4077",3.5,3.5,3,3.5,3,0,0,0,66,1,0
"4078",3.75,4,3.75,4.5,2,1,0,0,66,0,0
"4079",4,3.75,4.5,4.5,2,0,0,0,66,1,1
"4080",3.25,4,4.5,4.75,1,0,0,0,66,1,0
"4081",3.25,3.75,2.5,3.5,2,0,0,0,66,1,0
"4082",3.25,3,2.5,3,3.25,1,1,1,66,0,1
"4083",3,3.5,2.5,3.5,2.25,0,0,0,66,1,0
"4084",2.5,5,4.75,4,1.25,0,0,0,66,1,0
"4085",4.25,4.75,3.5,4,1.75,0,0,0,66,1,0
"4086",3.25,5,2.75,2.75,1.5,0,0,0,66,1,0
"4087",3,4.5,4,4,5,0,0,0,66,0,0
"4088",4.25,3.5,5,4.5,2.25,1,1,1,66,0,1
"4089",3.5,3,3,4.5,2.75,0,1,0,66,0,1
"4090",3.75,2.75,4.75,5,1,0,0,0,66,1,1
"4091",4,5,3,4.5,1.25,0,0,0,66,0,0
"4092",4.25,4.75,2.75,4.25,2.75,0,0,0,66,1,0
"4093",3,4.5,3,3.5,3.5,0,0,0,66,1,1
"4094",4,4.25,4,4.75,2.5,0,0,0,66,1,0
"4095",2.75,4.75,3.75,4.75,1.25,0,0,0,66,1,0
"4096",3,4.25,2.5,4.75,2,0,0,0,66,0,0
"4097",4.75,4.75,4.75,4.5,2.25,1,1,1,66,0,1
"4098",4,4,2.75,3.25,2.75,0,0,0,66,0,0
"4099",2.75,3.75,2.25,3.5,2.25,1,1,1,66,1,1
"4100",3,5,3,3,2.25,1,1,1,66,1,0
"4101",1.75,4.25,4,4,1.25,0,0,0,66,0,0
"4102",4.5,4.75,2.25,4.75,2.5,1,1,1,66,1,1
"4103",4.5,3.75,4.25,4,2,0,0,0,66,0,1
"4104",4.25,4,5,4,2.25,0,0,0,66,0,0
"4105",4.25,3,3.25,5,3,0,0,0,66,1,1
"4106",1.75,2.5,1.75,4.5,1.75,0,0,0,66,1,0
"4107",2.75,4.75,2.5,5,1.75,0,0,0,66,1,1
"4108",3,4,1.75,3.5,2,0,0,0,66,0,0
"4109",2.75,3.75,3.75,3.5,1.75,0,0,0,66,1,0
"4110",3,4.75,2.25,3.5,1.5,0,1,0,66,0,1
"4111",3.25,4.25,3.5,5,2.5,0,0,0,66,1,1
"4112",3.25,4.25,2.75,3.25,3,0,0,0,66,0,0
"4113",4.75,2.5,3.75,4.5,1.5,0,0,0,66,1,1
"4114",3,3.25,3.75,3.75,2.5,0,0,0,66,0,0
"4115",2.75,4,3.5,4.25,2.5,0,0,0,66,0,0
"4116",2.75,3,2,3.5,2.75,0,1,0,66,1,0
"4117",3.5,5,3.75,5,2.5,0,0,0,66,1,0
"4118",4,4.5,4.5,4.25,1.25,0,1,0,66,1,0
"4119",2.5,2,2.75,3,3.5,0,0,0,66,0,0
"4120",2.75,3,3.5,4,2.5,0,0,0,66,1,1
"4121",3,4.5,3.25,3.25,2.5,0,0,0,66,1,0
"4122",3.25,3,2.75,4,1.75,0,0,0,66,0,0
"4123",2.5,4.25,2.5,4,3,0,0,0,66,1,1
"4124",4.75,4.25,3.75,4.5,2.25,0,0,0,66,0,1
"4125",4,3.5,3,2.75,3,0,0,0,63,0,1
"4126",2.25,4.5,2.75,4.75,2.5,1,0,0,66,0,0
"4127",3.25,4.75,5,4.25,2,0,0,0,66,1,0
"4128",3.75,5,1.5,4,2.5,0,0,0,66,1,0
"4129",2.5,3.75,3.25,3.75,2.25,0,0,0,66,0,0
"4130",2.75,3,1.25,2.5,2.75,1,0,0,66,1,0
"4131",3.5,3.5,3.75,4.25,2,0,1,0,66,1,0
"4132",3.75,3.75,4,3.25,2.25,0,0,0,66,0,0
"4133",5,4,4.75,4,2.25,1,1,1,66,0,1
"4134",4.75,3.75,4,4.25,1.5,1,0,0,66,1,1
"4135",3.5,3.75,4,3.75,3.25,0,0,0,66,1,1
"4136",2.25,5,2.25,3.25,1.25,1,1,1,66,0,0
"4137",2.5,5,1.5,4,3.75,1,1,1,66,1,0
"4138",2.75,3,3.5,3.5,2.25,1,1,1,66,0,0
"4139",3.25,3.75,2.75,3.5,1.75,0,0,0,66,0,0
"4140",2,4.75,2.75,3.75,2.5,0,0,0,66,1,0
"4141",2,3,2,2,4,1,1,1,66,0,1
"4142",4.5,5,3.75,4.75,1.25,0,1,0,66,1,1
"4143",2.5,4.75,3,4.75,1.75,0,0,0,66,1,0
"4144",3.75,4,4.75,5,3.25,0,1,0,66,1,0
"4145",4,4,3.25,4.5,2,1,1,1,66,1,1
"4146",1.75,4.75,4,4,1.5,0,0,0,66,0,1
"4147",3,4.25,2.75,4,2.25,0,0,0,66,0,1
"4148",4,4.5,3.25,5,2.5,0,0,0,66,1,0
"4149",3,3,3.5,3.25,2.75,0,0,0,66,1,0
"4150",4,5,2.5,5,1,0,0,0,66,1,0
"4151",2.5,4.25,4,3.75,1.25,0,0,0,66,1,0
"4152",3,4.75,3,4,3,0,0,0,66,1,1
"4153",3.5,4.75,2,4,3,0,0,0,66,1,0
"4154",3.75,2.75,2.75,3.25,2.5,0,0,0,66,1,0
"4155",2.5,4.5,2,3.5,1.5,0,0,0,66,0,0
"4156",2.5,3.5,1.5,4,2.5,0,0,0,63,1,0
"4157",5,3.5,4.5,3.5,2.75,0,0,0,66,0,1
"4158",3.75,4.25,3.25,4.75,2,0,0,0,66,0,1
"4159",3,4.75,4.75,4.75,1.25,0,0,0,66,1,0
"4160",4.5,3.75,4,4.25,2,1,1,1,66,0,0
"4161",2,4.75,4.25,4,1,1,1,1,66,1,1
"4162",3.75,3.5,2.5,4.25,2,0,0,0,66,1,1
"4163",2.75,4.5,2,2.25,1.5,0,0,0,66,0,0
"4164",2.5,3,2.75,2.75,2.25,0,0,0,66,0,0
"4165",2.75,4.25,3,2.5,2,0,0,0,66,0,0
"4166",5,4,5,5,1,0,1,0,66,1,1
"4167",4,2.75,4.75,4.5,1,1,0,0,66,0,0
"4168",4,5,3.5,4.5,1.25,0,0,0,66,1,1
"4169",2.75,3.5,2,4.25,2,0,1,0,66,1,0
"4170",1.75,3.5,3,3.25,4,0,0,0,66,0,0
"4171",3.75,4,4.25,4.5,2,0,0,0,66,0,0
"4172",2.5,4.25,2,3.75,2.75,1,0,0,66,0,0
"4173",3.75,4,1.75,3.75,2.25,0,1,0,63,0,0
"4174",3.5,4.25,2.75,3.5,2.75,0,0,0,66,1,1
"4175",5,5,2.5,4.25,1.5,0,0,0,66,0,0
"4176",3,3.25,3.25,2.75,2,0,0,0,66,0,0
"4177",4,4.5,3.5,3.5,1.75,0,0,0,66,0,1
"4178",3,3.75,2.75,3.75,2.75,0,0,0,66,1,0
"4179",5,3.5,5,5,1.25,0,0,0,66,1,1
"4180",5,3.75,4.75,3.75,2.75,0,0,0,66,0,1
"4181",4.25,3,3,4,1.75,0,0,0,66,0,1
"4182",2.75,4.25,3,3.5,1.25,0,0,0,66,0,1
"4183",3.25,3.25,3.5,4.5,2,0,0,0,66,1,1
"4184",4.75,3.75,3,3,2,0,0,0,66,0,1
"4185",3.5,3.75,3.75,3.25,1.5,0,0,0,66,0,0
"4186",2.25,4.5,2.25,4.5,1.5,0,1,0,66,1,0
"4187",2,3.75,2.5,4.25,2,1,1,1,66,1,0
"4188",2.5,4,2.75,3,4,0,0,0,66,0,1
"4189",3,4.75,4,4.75,1,0,0,0,66,0,0
"4190",4,4,3.5,3.25,1.5,0,0,0,66,0,0
"4191",3.25,4,2.75,4,2.5,0,0,0,66,1,1
"4192",4,3.75,3.25,4.25,1.5,0,0,0,66,1,1
"4193",3.5,3.75,4.5,4.25,2,0,1,0,66,0,1
"4194",3,3.5,1.5,3.25,1,1,1,1,66,0,0
"4195",2.25,5,2.75,5,2,1,0,0,66,1,1
"4196",3,4.5,2.25,4.5,1.75,0,0,0,66,1,1
"4197",4.25,4.25,2.5,4.5,3,0,0,0,66,1,1
"4198",2.75,5,2,4.25,1.5,0,1,0,66,1,0
"4199",1.75,4,3.75,4.25,1.5,0,0,0,66,0,0
"4200",3.5,4.25,3.75,2.75,2,0,0,0,66,0,0
"4201",4,4,3.75,3.5,2.25,0,0,0,66,0,0
"4202",2,3.5,2.5,3,2,0,0,0,66,0,1
"4203",5,4,3.75,4,3,0,0,0,66,0,1
"4204",4.5,4.75,3,4.25,1.25,1,0,0,66,1,0
"4205",2.75,3.75,4,3.5,2.75,0,0,0,66,1,0
"4206",4.5,3.75,4.5,4.25,2.75,0,0,0,66,1,1
"4207",3.5,4.25,3.5,4,2.75,0,0,0,66,1,1
"4208",3.25,3.5,3,3.25,3.5,1,1,1,66,0,0
"4209",3.5,3,2,3,4,0,0,0,66,0,1
"4210",5,2.75,1.75,3.5,2.75,0,0,0,66,1,1
"4211",4,4,2.75,4.75,1.5,0,0,0,66,0,1
"4212",3,3.5,2.75,4.25,2.75,0,0,0,66,1,1
"4213",5,2.25,3.5,4.5,2.25,0,0,0,66,1,1
"4214",1.75,4.5,3.25,3.75,4.25,0,0,0,66,1,0
"4215",2.5,4.5,1.5,2.75,1,0,0,0,66,0,0
"4216",4,3.75,3.5,4.25,3.25,0,0,0,66,1,1
"4217",2.5,4.5,2.75,4.25,2.25,0,0,0,66,0,1
"4218",2.75,4.25,3.5,2.75,2.5,1,1,1,66,1,0
"4219",3.5,3.25,3.75,3.75,1.25,0,0,0,66,0,1
"4220",3.75,4.5,3.75,4.75,3.25,0,0,0,66,1,1
"4221",3,5,3.75,5,3.75,1,0,0,66,1,1
"4222",3.75,5,4,2.75,2.5,1,1,1,66,0,0
"4223",3.25,4.25,4.25,4.25,2,0,0,0,66,1,1
"4224",2.75,4.25,3,3.5,3.25,0,0,0,66,1,0
"4225",4,4.75,3,4.25,2.5,0,0,0,66,0,0
"4226",2.75,4.75,3.5,2.5,2,0,0,0,66,0,0
"4227",3.5,3.5,3.25,4.25,2.25,0,0,0,66,1,1
"4228",2.75,2.25,2.75,3.5,2.25,0,0,0,66,1,0
"4229",4.25,4.75,2.25,3.25,4,0,0,0,66,0,1
"4230",4.5,3.5,3.5,4.75,3.25,0,0,0,66,1,1
"4231",3.5,3.75,3.5,3.75,1.75,0,0,0,66,0,1
"4232",2.5,5,3,3.75,3,0,0,0,66,1,0
"4233",4.75,4,3.75,4,1,0,0,0,66,0,0
"4234",2.25,3.5,3,3.5,1,1,0,0,66,0,0
"4235",4.75,3.75,3,4.25,2.25,1,1,1,66,1,1
"4236",5,3.75,5,5,2,0,0,0,66,1,0
"4237",3,4,3,3.5,1.5,0,0,0,66,0,1
"4238",3.25,4.25,3.75,4.5,2,0,0,0,66,0,1
"4239",2.25,3.5,3.25,3.25,3.75,0,0,0,66,0,0
"4240",3,4.25,3.5,3.25,3,0,0,0,66,1,0
"4241",3.5,4.5,4.5,5,1.75,0,0,0,66,1,0
"4242",4.5,3.25,4.25,4.75,3,0,0,0,66,1,1
"4243",1.75,4,2.5,3,3.25,0,0,0,66,1,0
"4244",2.75,3.25,2.5,3.25,4.25,0,0,0,66,0,1
"4245",4,5,3,5,1.75,0,1,0,66,1,0
"4246",3,4.75,4,3.75,2.25,0,1,0,66,1,0
"4247",3,4.75,2.25,3.25,1.75,0,0,0,66,0,0
"4248",4.5,2,3.75,4.75,2.75,1,1,1,66,1,0
"4249",4.5,4,4.5,4.75,1.5,0,0,0,66,1,1
"4250",2.5,3,3.25,4.5,1.25,1,1,1,66,1,0
"4251",2.25,4,2.5,2.75,3.5,0,0,0,66,0,1
"4252",4.5,4.75,4.75,5,1.25,0,0,0,66,1,1
"4253",3.75,4,2.5,4,2,0,0,0,66,0,1
"4254",4.25,4.5,4,3.25,1,0,0,0,66,1,1
"4255",4,3.75,3.25,3.5,2.25,0,1,0,66,0,1
"4256",2.75,4.25,3,4,1.5,0,0,0,66,1,0
"4257",2.75,3.75,2.5,3.5,3.25,0,0,0,66,1,0
"4258",2.5,4,4.25,4.25,3.5,0,0,0,66,1,0
"4259",3.25,3.75,3,2.75,2.5,0,1,0,66,0,0
"4260",5,4.75,4.5,4.25,2.75,0,0,0,66,0,0
"4261",3.5,4.75,4.5,4.5,2,0,0,0,66,0,0
"4262",3.5,4.75,4.75,4.5,2,0,0,0,66,0,0
"4263",4.75,3,2.75,2.75,4.5,0,0,0,66,0,1
"4264",2.5,5,3,4.75,2.25,0,1,0,66,0,0
"4265",3.75,4.5,3.75,3.75,2.75,1,1,1,66,1,0
"4266",4.5,2.5,3.25,4.25,2.25,0,0,0,66,0,1
"4267",3.25,4.25,3.25,5,1.75,0,0,0,66,1,1
"4268",2.25,4.25,3.75,3.25,5,0,0,0,66,1,0
"4269",3,4.25,4,3.5,2,0,0,0,66,1,1
"4270",3.5,4.75,4.75,4.5,2.25,0,0,0,66,1,1
"4271",2.5,3.5,2.25,2.75,2.5,1,0,0,66,0,0
"4272",2.75,4,3.75,3,3.75,0,0,0,66,1,0
"4273",3.75,3.5,3,3.75,2,0,0,0,66,0,0
"4274",3.5,4,2.5,4.5,1,0,0,0,66,0,1
"4275",4,4.5,4,5,1,1,0,0,66,0,0
"4276",1,5,3,5,3.5,0,0,0,66,1,1
"4277",3.5,3,2.75,4.5,3.25,0,0,0,66,1,0
"4278",2.75,4.25,2.5,4,2.25,0,0,0,66,1,1
"4279",3.25,4.25,3,3.25,3.5,0,1,0,66,1,0
"4280",1.75,4.25,2.75,3.5,2,0,0,0,66,1,1
"4281",4.5,3.5,2.5,4.25,3,0,0,0,66,0,1
"4282",3.25,3.75,3.75,2.75,3.5,1,1,1,66,0,1
"4283",2.75,3.75,4.5,3.5,3.25,0,0,0,66,0,0
"4284",3,4,3.5,4.75,2.25,0,0,0,66,0,0
"4285",3,3.75,3.25,3.75,1.75,0,0,0,66,0,1
"4286",4.25,4,4.25,4.75,1.5,1,1,1,66,0,0
"4287",3.5,5,3.25,4.25,3,0,0,0,66,1,1
"4288",3.5,4.5,2.5,4.25,4.25,0,0,0,66,1,0
"4289",2.5,4,3.75,5,1.5,0,0,0,66,1,0
"4290",2.75,4,4.25,4,2,0,0,0,66,0,0
"4291",3.25,4.75,4.75,4.25,1,0,0,0,66,1,0
"4292",3.5,3.75,3.5,4.5,2,0,0,0,66,1,1
"4293",3.25,4.75,3.5,4.5,2.5,0,0,0,66,1,0
"4294",2.5,4.25,2.5,3,2.25,0,0,0,66,1,1
"4295",3,4,3.25,3.25,1,0,0,0,63,1,0
"4296",4.5,4.75,4.5,4.5,1.25,0,0,0,66,0,1
"4297",2.5,4,3.25,3,2.25,0,0,0,66,1,0
"4298",3.5,4.75,3.5,2.5,1.75,1,1,1,66,0,1
"4299",2.75,3,3.25,2.75,3.25,0,0,0,66,0,0
"4300",5,5,4.75,4.75,1.75,0,0,0,66,1,1
"4301",4.25,4.75,3.75,2.5,2.75,1,1,1,66,1,1
"4302",3,3.5,2,3,3,0,0,0,66,0,0
"4303",3.5,4.25,3.25,3.5,1.75,0,0,0,66,0,0
"4304",3.5,4.5,4.25,4.75,1.25,0,0,0,66,1,1
"4305",4.5,4,2.75,4.75,1.75,0,0,0,66,1,0
"4306",2,3.25,3.75,3.5,2.25,1,1,1,66,0,0
"4307",4,2.5,4.75,4,1.75,0,0,0,66,1,1
"4308",4.75,2.75,3.75,2.75,3,1,1,1,66,0,1
"4309",4,5,3.75,5,2.5,0,0,0,66,1,0
"4310",3.75,4.75,3.75,3.5,2.75,0,0,0,66,1,0
"4311",3.25,3.75,4.25,2.5,1.5,0,1,0,66,0,0
"4312",4.25,4.5,4.75,4.5,3.5,0,0,0,66,0,1
"4313",3,4.5,3.75,4.25,2.25,0,0,0,66,1,0
"4314",3.5,3.75,3.25,4,1.75,0,0,0,66,1,1
"4315",2.5,4,3.5,2.5,1,0,0,0,66,0,0
"4316",4,3,2.25,4.25,3.5,0,0,0,66,1,1
"4317",3,3.25,2.25,3.5,2.5,0,0,0,66,0,0
"4318",3.25,3.25,2.5,4.25,2,1,0,0,66,1,0
"4319",3.75,4,2.25,3.25,1.75,0,0,0,66,0,0
"4320",4.25,4,2,4.75,1,0,0,0,66,1,1
"4321",3.75,4,2,2.75,2.75,0,0,0,66,1,0
"4322",2.75,4,4.25,3,2,1,1,1,66,0,1
"4323",2.75,4.25,2.5,4.25,1.5,1,1,1,66,1,0
"4324",4.75,4,3.75,4.5,1.5,0,0,0,66,1,1
"4325",3,4,4,5,1,0,0,0,66,1,0
"4326",2.75,4.25,1.75,4.75,2.5,1,1,1,66,1,0
"4327",3.25,4,3.25,3.5,1.75,0,0,0,66,1,1
"4328",3.75,4,3,4,2,0,0,0,66,0,0
"4329",3,3.75,3.5,3.75,1.5,0,0,0,66,1,0
"4330",3.5,3.75,4,4.5,1.25,0,0,0,66,0,1
"4331",4.5,5,2.5,3.75,1,0,0,0,66,1,0
"4332",4.5,4,4.5,4.5,3,0,1,0,66,1,0
"4333",4.5,3.5,3.5,4.25,3.25,0,0,0,66,0,0
"4334",3.25,3.5,3.5,4,2.25,0,1,0,66,1,0
"4335",4.75,4.75,4.5,4.5,2,0,0,0,66,1,0
"4336",2.75,4.25,2.5,2.75,2.75,0,0,0,66,0,0
"4337",4,5,5,5,1.75,0,0,0,66,1,1
"4338",3.5,4,3,3,3.25,0,0,0,66,1,0
"4339",3.5,4.75,3.75,3.25,1.5,0,0,0,66,0,0
"4340",3.5,5,5,4.5,4.5,0,0,0,66,1,0
"4341",3.25,4.75,4,4,1.25,0,0,0,66,0,1
"4342",1.75,2.25,1.5,3,2.25,0,0,0,66,0,1
"4343",2.75,4.75,4.75,4,3.25,0,1,0,66,1,0
"4344",3.75,2.5,3.25,4.25,3.75,0,0,0,63,0,1
"4345",3.75,4.75,4,4.25,3,0,0,0,66,1,0
"4346",3.75,2.75,4.25,4.75,1.25,0,0,0,66,1,1
"4347",2.5,3.5,2.25,4.25,3,0,0,0,66,1,0
"4348",3,4.5,2.75,2.75,1.75,0,0,0,66,0,0
"4349",3.75,2.5,3.5,4.25,1.75,0,0,0,66,1,1
"4350",3.5,4.75,4.25,4.75,3,0,0,0,66,1,1
"4351",3,4.5,2,3.75,1,0,0,0,66,1,1
"4352",3,4.25,4,3.75,1,0,0,0,66,0,0
"4353",3,4.5,5,5,2.25,0,0,0,66,1,0
"4354",2.5,5,3,3,2.25,0,0,0,66,1,0
"4355",4.75,4.75,4.5,4.5,3,1,1,1,66,0,0
"4356",1.75,3.5,1.75,4.75,2.25,0,1,0,66,1,0
"4357",3,3.75,4.5,4.5,2,0,0,0,66,0,0
"4358",2.75,3,2,4.75,1.75,0,1,0,66,1,0
"4359",3,3.75,3,3,2.25,0,0,0,66,0,1
"4360",3,3,3,2.75,3.25,1,1,1,66,0,0
"4361",2.5,4.75,3.25,4.25,2.5,0,0,0,66,1,0
"4362",1.75,5,4.5,4.25,1.25,0,0,0,66,1,0
"4363",3,5,3.75,4.75,1.25,0,0,0,66,1,1
"4364",3.25,4,3.5,3.75,3,0,0,0,66,1,0
"4365",2.5,4.5,3,4.75,2.75,0,0,0,66,0,1
"4366",3,5,2.75,3.75,2.5,0,0,0,66,1,1
"4367",3,4,3.5,4,1.5,0,0,0,66,0,0
"4368",5,4.25,2.75,4,2,1,0,0,66,0,1
"4369",4.5,5,4.75,4.5,1.75,0,0,0,66,1,0
"4370",2.75,2.5,2.25,3.5,2,1,0,0,66,1,1
"4371",3.5,3,4,4,3,0,0,0,66,1,0
"4372",4,3.5,3,4,2.75,0,0,0,66,1,1
"4373",3.5,4.25,2.75,4.5,3.25,0,0,0,66,1,0
"4374",3.75,4,4.25,4.5,2,0,0,0,66,0,0
"4375",4.25,4.5,4,4.5,2.25,0,0,0,66,1,1
"4376",3,5,4,4.25,1,0,0,0,66,1,1
"4377",5,3.75,4.5,5,1.5,0,0,0,66,1,0
"4378",4.25,2.25,3.25,4.75,2.25,0,0,0,66,0,1
"4379",4.25,3.25,4.25,4.25,3,0,0,0,66,1,1
"4380",3.25,3.75,3.25,3.25,1.25,0,0,0,66,0,1
"4381",4,4,2.5,4.5,3,1,1,1,66,1,0
"4382",2.75,3.75,2.5,4,4,0,0,0,66,0,0
"4383",4,4,3.25,3.25,2,0,1,0,66,0,1
"4384",3.75,4.25,3,3.25,2.5,0,0,0,66,1,1
"4385",3,5,4,4.25,2.75,0,0,0,66,1,0
"4386",4.75,4,4.75,4,1.5,0,0,0,66,1,0
"4387",3.5,4,1,3,2.5,0,0,0,66,0,0
"4388",2.25,4.75,2,3.75,1.5,0,0,0,66,1,0
"4389",3.75,1.75,5,4.5,1,0,1,0,66,0,0
"4390",3.25,4.25,4.5,5,1.25,0,0,0,66,1,1
"4391",4,4.5,4,3.5,3,0,0,0,66,0,0
"4392",4.5,3,2.25,2.75,3.25,0,0,0,66,1,1
"4393",2.75,4.75,2,5,3.5,0,0,0,66,1,0
"4394",1.25,4.25,3.5,4.5,2.25,0,0,0,66,1,0
"4395",3.75,4,3.25,3.5,2.75,0,0,0,66,1,0
"4396",3.5,3,4,4.5,1.25,0,1,0,66,0,1
"4397",2,4.75,3.5,3.75,3,0,0,0,66,1,0
"4398",3.75,4,2.5,3.75,2.5,0,0,0,66,1,1
"4399",2.5,4.5,2.25,4.25,2.5,0,0,0,66,1,1
"4400",3,2.25,3,3.5,1.25,0,0,0,66,0,0
"4401",2.75,4.75,3.5,4.25,2.25,0,0,0,66,1,0
"4402",3,4.25,2.25,3.25,3.75,0,0,0,66,0,0
"4403",2.75,4.75,3,3,3,0,1,0,66,0,0
"4404",2.75,3.75,4,4.75,3,1,0,0,66,1,0
"4405",3,4.5,4.75,3.5,3.25,0,0,0,66,1,0
"4406",3.5,4.25,2.75,3.5,3.25,0,0,0,66,0,1
"4407",4,3,3.75,4,2.25,0,0,0,66,0,0
"4408",3.25,4.5,3,4.75,2,0,1,0,66,1,0
"4409",3,1.25,1.75,2.75,3.25,0,0,0,66,1,1
"4410",3.75,3,3.5,3.75,1.25,0,0,0,66,1,0
"4411",3,4.5,4.25,4.5,2.75,0,0,0,66,1,1
"4412",4,4.75,4.75,4.5,2,1,1,1,66,0,0
"4413",4.5,3,4.25,2.75,2.25,0,1,0,66,0,1
"4414",3.25,4.5,1.5,4,2.5,0,0,0,66,1,1
"4415",1,4.5,2.5,5,3,0,1,0,66,1,0
"4416",3,4,3,2.75,2.25,0,0,0,66,0,0
"4417",4.5,4,3.75,5,2.75,0,0,0,66,1,1
"4418",5,4,3.75,3.25,2,0,0,0,66,0,1
"4419",4,3.25,1.5,4,2.5,0,0,0,66,0,0
"4420",3.25,3.25,4.25,5,2,0,1,0,66,1,0
"4421",4,3.75,2.25,4.75,3.25,0,0,0,66,1,0
"4422",4,3.25,2.5,4,4,0,1,0,66,1,1
"4423",2.5,4.75,1.25,2.5,3.25,0,0,0,63,1,0
"4424",4.5,4.75,3.75,4.5,1.5,0,0,0,66,1,1
"4425",3,4.25,3,4.75,1,1,1,1,66,1,0
"4426",2.5,4.75,4.5,2.75,1.25,0,0,0,66,0,0
"4427",2,4.5,1.25,3.25,1.75,0,0,0,66,0,1
"4428",3.5,4.5,2.25,3.75,1.5,0,0,0,66,0,0
"4429",4,3,2.25,3,3.25,0,0,0,66,1,0
"4430",3.25,4,5,4.5,3,0,1,0,66,1,0
"4431",3,4.75,2,2.75,2.25,0,0,0,66,1,1
"4432",2.75,4.75,2.25,3.5,3,0,0,0,66,1,1
"4433",1.5,4,1.5,3.25,3.5,0,0,0,66,0,1
"4434",3.5,4.25,2.5,3.25,2.75,0,0,0,66,0,0
"4435",3,4.75,3,4.25,2.5,0,0,0,66,0,0
"4436",3.25,4.75,3.5,3.25,2.25,0,0,0,66,0,0
"4437",3.75,3.25,2.75,4.5,2,0,1,0,66,1,0
"4438",4.5,4,3.25,5,1.75,0,0,0,66,1,1
"4439",3,5,1.25,3.5,4.75,1,1,1,66,1,0
"4440",3.5,5,2,4.5,1.5,1,0,0,66,1,1
"4441",3,4.75,3.25,4.25,2.5,0,0,0,66,0,0
"4442",5,4.75,5,4.75,3.5,0,0,0,66,0,0
"4443",1.25,4,1,4.5,2.25,0,0,0,66,1,0
"4444",4,3.5,4.5,3.5,2.75,0,0,0,66,0,1
"4445",3.25,4.75,2.75,3.5,3,1,1,1,66,1,0
"4446",4,4,2.25,3.75,1.5,0,1,0,66,0,1
"4447",5,1.75,2.25,4.5,1.25,1,1,1,66,0,0
"4448",2.25,4.25,4,4.25,3,0,0,0,66,1,0
"4449",3,3,2.5,4.5,1.75,0,0,0,66,1,1
"4450",3.5,3.5,3,4.5,2.25,0,0,0,66,1,0
"4451",3.25,4.5,2.25,3.25,1,0,0,0,66,0,1
"4452",2.25,4.75,5,4.75,1,0,0,0,66,1,0
"4453",2.5,5,5,4.25,3.5,0,0,0,66,1,1
"4454",2,4.75,2.25,3.5,3.5,1,1,1,66,1,0
"4455",4.5,4.5,3.75,4.75,3,0,1,0,66,1,0
"4456",3.5,3.5,1.75,4.25,2.75,0,0,0,66,1,1
"4457",4.5,3.75,3,3,1.75,0,0,0,66,0,1
"4458",2.75,3.75,3.25,3.25,2.5,0,0,0,66,1,0
"4459",3.5,3.75,3,3.25,3,0,0,0,66,1,1
"4460",4,2.75,4.25,4.75,2.25,0,0,0,66,1,0
"4461",3.5,4.75,3.25,4.25,1.5,0,0,0,66,0,1
"4462",4.5,4.75,4,4.75,1.75,0,0,0,66,1,1
"4463",2.75,4.75,4.25,2.75,1.75,0,1,0,66,0,0
"4464",2.5,4,5,4.5,3.75,0,1,0,66,1,0
"4465",2.75,3.75,3,3,3,0,1,0,66,1,0
"4466",4,5,4.25,4.25,2.25,0,0,0,66,1,0
"4467",1.75,4,2.25,3.75,2,0,0,0,66,1,1
"4468",4,4.5,3,4,1.5,1,0,0,66,0,1
"4469",2.25,4,3.75,3.5,1.75,0,0,0,66,0,0
"4470",4.25,3.5,3.25,3.75,3,0,0,0,66,1,1
"4471",3.25,3.75,2.5,3.25,1.5,0,0,0,66,1,0
"4472",3.5,3.75,4.25,4.5,2,1,1,1,66,1,0
"4473",2.25,4,2.5,3.25,2.5,0,0,0,66,0,0
"4474",3.75,2.75,3.25,3.5,1.75,0,0,0,66,0,0
"4475",4,4.25,2.75,4,2.25,0,0,0,66,0,0
"4476",3.75,3.5,4,4.25,1,0,0,0,66,1,1
"4477",2.75,4.25,2.75,4,2.5,0,0,0,66,1,0
"4478",2.5,3.75,3,3,1.5,0,1,0,66,0,0
"4479",2,4,3.75,4,1,0,0,0,66,0,1
"4480",2.25,4.75,3,2.75,4,0,0,0,66,1,0
"4481",3,4.25,2.5,4.25,2.75,0,0,0,66,1,0
"4482",2.75,4.25,2,3,2,0,0,0,66,0,0
"4483",3.25,3.25,2.5,4.25,2.75,0,0,0,66,1,0
"4484",3.5,4,3,4.25,1.75,0,0,0,66,1,1
"4485",3.75,4,3.25,3.5,2.5,0,0,0,66,0,1
"4486",3,5,4.5,5,1,0,0,0,66,1,1
"4487",4.5,4.5,4.5,4.5,2,0,0,0,66,1,1
"4488",3,4.75,2,3,1.25,0,0,0,66,0,0
"4489",3,4.75,2.5,3.25,2.5,0,1,0,66,1,0
"4490",4,3.5,2.25,2.75,2,1,1,1,66,0,0
"4491",3.5,3.25,2.25,2.75,2.25,1,1,1,66,0,0
"4492",3.5,3.5,1.75,3.5,2,0,0,0,66,0,0
"4493",3,4.5,4.75,5,2,0,0,0,66,1,1
"4494",3,5,3.5,4.25,2.75,0,0,0,66,0,1
"4495",2.75,5,3,4.5,1,0,0,0,66,0,1
